ITEM_NAME,ERP_CODE,CLOSING,NAME,UNIT,ICAT,CPARTNO,CUST_REF,RATE,CAL_VALUE,PREFX,IWEIGHT,LABRCHG,IRATE1,IH_VALUE,TOT_VAL,GRP,STAGE,CLOSING_WT,FG_REF,,
B MAIN BUS BAR 16 WAY_CB70672_FB,73012636,10,66. PRESS SHOP N4,NOS,-,CB70672_FB,-,128.687,1287,,0,1,0,10,1297,7301,66,0,,,
B MAIN BUS BAR 4 WAY MCCB_CB70947_FB,73012637,4,66. PRESS SHOP N4,NOS,-,CB70947_FB,-,69.2776,277,,0,1,0,4,281,7301,66,0,,,
B MAIN BUS BAR 4 WAY MCCB_CB71608_FB,73012638,7,66. PRESS SHOP N4,NOS,-,CB71608_FB,-,38.5923,270,,0,1,0,7,277,7301,66,0,,,
B MAIN BUS BAR 4 WAY_CB70668_FB,73012639,189,66. PRESS SHOP N4,NOS,-,CB70668_FB,-,31.7033,5992,,0,1.41,0,266,6258,7301,66,0,,,
B MAIN BUS BAR 6 WAY MCCB_CB71609_FB,73012641,114,66. PRESS SHOP N4,NOS,-,CB71609_FB,-,45.0051,5131,,0,0.35,0,40,5171,7301,66,0,,,
BOX VTPN 12 WAY _CB70681_PUNCHING,73013025,205,66. PRESS SHOP N4,NOS,DOM,73013025,-,333.442,68356,-,0,1,,205,68561,7301,66,0,,,
BOX VTPN 4 WAY _CB70678_(WELDING),73014196,275,66. PRESS SHOP N4,NOS,DOM,CB70678_FB3,-,226.116,62182,,0,0,0,0,62182,7301,66,0,,,
BOX VTPN 8 WAY_CB70680_FB,73013026,240,66. PRESS SHOP N4,NOS,DOM,CB70680_FB,-,273.844,65723,-,0,1,,240,65963,7301,66,0,,,
BOX VTPN MCCB 4 WAY_CB70742_FB,73014747,1,66. PRESS SHOP N4,NOS,DOM,CB70742_FB,-,249.622,250,-,0,1,,1,251,7301,66,0,,,
CONNECTING BUSBAR RB VTPN_CB71059_FB,73012740,122,66. PRESS SHOP N4,NOS,-,CB71059_FB,-,17.1158,2088,,0,0.53,0,65,2153,7301,66,0,,,
DOOR SPN 16 WAY IP43_CB70595_FB,73012749,488,66. PRESS SHOP N4,NOS,-,CB70595_FB,-,68.528,33442,-,0,0.35,,171,33613,7301,66,0,,,
DOOR SPN 6 WAY IP30_CB70644_FB,73014398,619,66. PRESS SHOP N4,NOS,DOM,CB70644_FB,-,42.942,26581,-,0,1,,619,27200,7301,66,0,,,
DOOR SPN 8 WAY IP30_CB70645_FB,73014399,306,66. PRESS SHOP N4,NOS,DOM,CB70645_FB,-,47.101,14413,,0,0,0,0,14413,7301,66,0,,,
DOOR SPN 8 WAY_CB70593_FB,73012765,1940,66. PRESS SHOP N4,NOS,-,CB70593_FB,-,46.919,91023,-,0,0.35,,679,91702,7301,66,0,,,
DOOR VTPN 12 WAY_CB71178_FB,73012948,205,66. PRESS SHOP N4,NOS,-,CB71178_FB,-,263.284,53973,-,0,1,,205,54178,7301,66,0,,,
DOOR VTPN 4 WAY _CB71174_FABRICATION,73014238,275,66. PRESS SHOP N4,NOS,DOM,-,-,180.708,49695,,0,0,0,0,49695,7301,66,0,,,
FRAME VTPN 10 WAY_GCC_CB95251_FB,73014211,240,66. PRESS SHOP N4,NOS,DOM,CB95251_FB,-,105.478,25315,-,0,1,,240,25555,7301,66,0,,,
FRAME VTPN 14 WAY_GCC_CB95253_FB,73014212,285,66. PRESS SHOP N4,NOS,DOM,CB95253_FB,-,119.404,34030,-,0,1,,285,34315,7301,66,0,,,
FRAME VTPN 6 WAY_GCC_CB95249_FB,73014209,276,66. PRESS SHOP N4,NOS,DOM,CB95249_FB,-,93.324,25757,,0,0,0,0,25757,7301,66,0,,,
FRAME VTPN 8 WAY_GCC_CB95250_FB,73014210,355,66. PRESS SHOP N4,NOS,DOM,CB95250_FB,-,99.934,35477,-,0,1,,355,35832,7301,66,0,,,
GLAND PLATE VTPN_CB71213_FB,73013336,2120,66. PRESS SHOP N4,NOS,DOM,CB71213_FB,-,28.984,61446,-,0,1,,2120,63566,7301,66,0,,,
L CLAMP SMALL L&T CB70196,73017550,9960,66. PRESS SHOP N4,NOS,DOM,-,-,0.7,6972,,0,1,0,9960,16932,7301,66,0,,,
R MAIN BUS BAR 12 WAY MCCB_CB70935_FB,73012853,2,66. PRESS SHOP N4,NOS,-,CB70935_FB,-,227.0224,454,,0,1,0,2,456,7301,66,0,,,
R MAIN BUS BAR 16 WAY_CB70664_FB,73012858,11,66. PRESS SHOP N4,NOS,-,CB70664_FB,-,198.7696,2186,,0,1,0,11,2197,7301,66,0,,,
R MAIN BUS BAR 4 WAY MCCB_CB71560_FB,73012860,4,66. PRESS SHOP N4,NOS,-,CB71560_FB,-,49.4234,198,,0,1,0,4,202,7301,66,0,,,
R MAIN BUS BAR 4 WAY_CB70660_FB,73012861,184,66. PRESS SHOP N4,NOS,-,CB70660_FB,-,43.9488,8087,,0,0,0,0,8087,7301,66,0,,,
R MAIN BUS BAR 6 WAY MCCB_CB71561_FB,73012863,1,66. PRESS SHOP N4,NOS,-,CB71561_FB,-,65.589,66,,0,1,0,1,67,7301,66,0,,,
RB POLE SPREADER LINK_CB70921_FB,73013997,91,66. PRESS SHOP N4,NOS,DOM,CB70921_FB,-,25.5986,2329,,0,0.18,0,16,2345,7301,66,0,,,
SF-125A Y SPREADER LINK MCCB INCOMER CB71048 FB,73012619,455,66. PRESS SHOP N4,NOS,-,CB71048_FB,-,23.724,10794,-,0,0.18,,82,10876,7301,66,0,,,
SF-BOX FABRICATED VTPN 6 WAY_CB70679_FB,73014199,330,66. PRESS SHOP N4,NOS,DOM,CB70679_FB,-,250.48,82658,-,0,1,,330,82988,7301,66,0,,,
SF-BOX FABRICATED VTPN MCCB 16 WAY_CB70748_FB,73014751,80,66. PRESS SHOP N4,NOS,DOM,CB70748_FB,-,552.152,44172,-,0,1,,80,44252,7301,66,0,,,
SF-BOX SPN 12 WAY IP43 SFRM_CB70569_FB,73018231,181,66. PRESS SHOP N4,NOS,-,CB70569,-,55.9033,10118,,0,0,0,0,10118,7301,66,0,,,
SF-CONNECTING NEUTRAL VTPN - GCC_CB71050_FB,73014099,344,66. PRESS SHOP N4,NOS,DOM,CB71050_FB,-,80.2648,27611,,0,1,0,344,27955,7301,66,0,,,
SF-DOOR VTPN 6 WAY_CB71175_WINDOW CUTTING,73012954,330,66. PRESS SHOP N4,NOS,-,CB71175_FB,-,199.66,65888,-,0,1,,330,66218,7301,66,0,,,
SF-DOOR VTPN 8 WAY - GCC_CB71176_WINDOW CUTTING,73014622,11,66. PRESS SHOP N4,NOS,DOM,CB71176_FB,-,216.7915,2385,-,0,1,,11,2396,7301,66,0,,,
SF-FLAT CONNECTION 125A_( PRESS COMP. ),73012616,620,66. PRESS SHOP N4,NOS,DOM,G2969,-,2.7478,1704,,0,0,0,0,1704,7301,66,0,,,
SF-FRAME SURFACE VTPN MCCB 16WAY_CB96010_FABRICATION,73015565,80,66. PRESS SHOP N4,NOS,DOM,-,-,211.539,16923,-,0,1,,80,17003,7301,66,0,,,
SF-GLAND PLATE JR PSR 4 WAY IP42 DD GM_FAB,73018845,200,66. PRESS SHOP N4,NOS,DOM,-,-,0,0,,0,0,0,0,0,7301,66,0,,,
SF-GLAND PLATE JR PSR 6 WAY IP42 DD GM_FAB,73018851,400,66. PRESS SHOP N4,NOS,DOM,-,-,0,0,,0,0,0,0,0,7301,66,0,,,
SF-MEMEBER SFRM SPN 12 WAY IP43_CB70575_FB,73018240,2999,66. PRESS SHOP N4,NOS,-,CB70575,-,4.6761,14024,,0,0,0,0,14024,7301,66,0,,,
SF-MEMEBER SFRM SPN 18 WAY IP43_CB70577_FB,73018242,900,66. PRESS SHOP N4,NOS,-,CB70577,-,6.1836,5565,,0,0,0,0,5565,7301,66,0,,,
SF-MEMEBER SFRM SPN 8 WAY IP43_CB70574_FB,73018239,4000,66. PRESS SHOP N4,NOS,-,CB70574,-,3.6711,14684,,0,0,0,0,14684,7301,66,0,,,
SF-SURFACE DOOR VTPN MCCB 16 WAY_CB70759_WINDOW CUTTING,73012960,108,66. PRESS SHOP N4,NOS,-,CB70759,-,425.8685,45994,-,0,1,,108,46102,7301,66,0,,,
SF-SURFACE FRAME HORIZONTAL VTPN - GCC_CB71305_BENDING,73015233,72,66. PRESS SHOP N4,NOS,DOM,-,-,4.8,346,,0,0,0,0,346,7301,66,0,,,
SF-SURFACE FRAME VERTICAL VTPN 18 WAY - GCC_CB71159_FABRICATION,73014947,105,66. PRESS SHOP N4,NOS,-,-,-,62.49,6561,,0,0,0,0,6561,7301,66,0,,,
SF-Y POLE SPREADER LINK_CB70922_FB,73014746,90,66. PRESS SHOP N4,NOS,DOM,CB70922_FB,-,20.8326,1875,,0,0.18,0,16,1891,7301,66,0,,,
SURFACE FRAME HORIZONTAL VTPN MCCB _CB71556_FABRICATION,73012979,168,66. PRESS SHOP N4,NOS,-,CB71556,-,22.78,3827,,0,0,0,0,3827,7301,66,0,,,
SURFACE FRAME VERTICAL VTPN MCCB 4 WAY _CB70764_PUNCHING,73012991,37,66. PRESS SHOP N4,NOS,-,-,-,34.581,1279,,0,0,0,0,1279,7301,66,0,,,
Y MAIN BUS BAR 12 WAY MCCB_CB70943_FB,73013004,28,66. PRESS SHOP N4,NOS,-,CB70943_FB,-,227.0224,6357,,0,1,0,28,6385,7301,66,0,,,
Y MAIN BUS BAR 16 WAY_CB70687_FB,73013006,13,66. PRESS SHOP N4,NOS,-,CB70687_FB,-,202.8896,2638,,0,5.12,0,67,2705,7301,66,0,,,
Y MAIN BUS BAR 4 WAY MCCB_CB71584_FB,73013010,34,66. PRESS SHOP N4,NOS,-,CB71584_FB,-,44.0079,1496,,0,1,0,34,1530,7301,66,0,,,
Y MAIN BUS BAR 4 WAY_CB70683_FB,73013011,185,66. PRESS SHOP N4,NOS,-,CB70683_FB,-,39.24,7259,,0,0,0,0,7259,7301,66,0,,,
Y MAIN BUS BAR 6 WAY MCCB_CB71585_FB,73013013,1,66. PRESS SHOP N4,NOS,-,CB71585_FB,-,66.2732,66,,0,0.35,0,0,66,7301,66,0,,,
Y MAIN BUS BAR 6 WAY_CB70684_FB,73013014,11,66. PRESS SHOP N4,NOS,-,CB70684_FB,-,57.5056,633,,0,1,0,11,644,7301,66,0,,,
Y MAIN BUS BAR 8 WAY MCCB_CB70941_FB,73013015,1,66. PRESS SHOP N4,NOS,-,CB70941_FB,-,138.2404,138,,0,2.47,0,2,140,7301,66,0,,,
COPPER  SCRAP,89020006,11.045,66. PRESS SHOP N4,KGS,-,-,-,660,7290,,0,0,0,0,7290,8902,66,0,,,
CRCA  DESIGN SCRAP,89030001,30840.756,66. PRESS SHOP N4,KGS,DOM,-,-,35,1079426,,0,0,0,0,1079426,8903,66,0,,,
WIRE BLACK 16 SQMM FRPVC CABEL,10070008,0.045,67. WIRESET ASSY N4,MTR,-,-,0,64.3117,3,,0,0,0,0,3,1007,67,0,,,
WIRE BLACK 2.5 SQMM FRPVC CABEL,10070012,1.54,67. WIRESET ASSY N4,MTR,-,-,0,10.1051,16,,0,0,0,0,16,1007,67,0,,,
WIRE BLUE 16 SQMM FRPVC CABEL,10070027,0.1,67. WIRESET ASSY N4,MTR,-,-,0,63.3,6,,0,0,0,0,6,1007,67,0,,,
WIRE GREEN 2.5 SQMM FRPVC CABEL,10070043,4,67. WIRESET ASSY N4,MTR,-,-,0,13.241,53,,0,0,0,0,53,1007,67,0,,,
WIRE RED 16 SQMM FRPVC CABEL,10070051,0.99,67. WIRESET ASSY N4,MTR,-,-,0,64.3117,64,,0,0,0,0,64,1007,67,0,,,
WIRE RED 2.5 SQMM FRPVC CABEL,10070055,0.485,67. WIRESET ASSY N4,MTR,-,-,0,10.1051,5,,0,0,0,0,5,1007,67,0,,,
WIRE YELLOW GREEN 6 SQMM FRPVC,10070132,1.78,67. WIRESET ASSY N4,MTR,DOM,-,-,32.24,57,,0,0,0,0,57,1007,67,0,,,
WIRE YELLOW/GREEN 1.5 SQMM FRPVC CABLE,10070087,6.27,67. WIRESET ASSY N4,MTR,DOM,-,-,7.63,48,,0,0,0,0,48,1007,67,0,,,
POWDER EPP S/G FINE TEXTURE LINEN WHITE RAL 9003,22080007,7.263,67. WIRESET ASSY N4,KGS,-,-,-,164,1191,,0,0,0,0,1191,2208,67,0,,,
EARTH BAR 9 MOD _CB60932,32030037,72,67. WIRESET ASSY N4,NOS,-,CB60932,-,17.25,1242,,0,0,0,0,1242,3203,67,0,,,
M5 HEX NUT_ST42319_PL_EXP,32030079,180,67. WIRESET ASSY N4,NOS,DOM,-,-,0.215,39,,0,0,0,0,39,3203,67,0,,,
SF-M4 NUT INSERT_XN00046_PL,32030054,144,67. WIRESET ASSY N4,NOS,DOM,-,-,1.04,150,,0,0,0,0,150,3203,67,0,,,
HINGE PIN SURFACE SMALL PLATED_CB60067_BOP_FLAKE,32050037,72,67. WIRESET ASSY N4,NOS,-,-,-,4,288,,0,0,0,0,288,3205,67,0,,,
M4 RIVET OPEN DOME HEAD BIG 4X12.7MM,32050020,144,67. WIRESET ASSY N4,NOS,DOM,XR10021,-,0.65,94,,0,0,0,0,94,3205,67,0,,,
M4 X 8 CSK SLOTTED SCREW_XS00238_PL_EXP,32060222,144,67. WIRESET ASSY N4,NOS,DOM,-,-,0.232,33,,0,0,0,0,33,3206,67,0,,,
M5 X 12 CHEASE HEAD SCREW_ST40375_PL_EXP,32060223,144,67. WIRESET ASSY N4,NOS,DOM,-,-,0.571,82,,0,0,0,0,82,3206,67,0,,,
M5 X 16 HEX HEAD SCREW_XS00755_PL_EXP,32060228,72,67. WIRESET ASSY N4,NOS,DOM,-,-,0.6203,45,,0,0,0,0,45,3206,67,0,,,
M5 X 8 SCREW COMBIHEAD_XS02012_PL_EXP,32070009,360,67. WIRESET ASSY N4,NOS,DOM,-,-,0.4375,158,,0,0,0,0,158,3207,67,0,,,
M5 STAR WASHER_XW50010_FB,32090049,318,67. WIRESET ASSY N4,NOS,DOM,-,-,0.145,46,,0,0,0,0,46,3209,67,0,,,
M5-RETAINER_ST13488,32090037,72,67. WIRESET ASSY N4,NOS,DOM,-,-,0.16,12,,0,0,0,0,12,3209,67,0,,,
M5X22 ST42243 EXP,32090062,144,67. WIRESET ASSY N4,NOS,DOM,-,-,0.698,101,,0,0,0,0,101,3209,67,0,,,
TRIVALENT PLATED XW00053_ST42305_FLAKE,32090065,314,67. WIRESET ASSY N4,NOS,DOM,ST42305,-,0.1496,47,,0,0,0,0,47,3209,67,0,,,
M5 PP WASHER_XW60100,32100007,36,67. WIRESET ASSY N4,NOS,DOM,XW60100,-,0.17,6,,0,0,0,0,6,3210,67,0,,,
1P COMB BUSBAR END CAP CB50934,34010102,7,67. WIRESET ASSY N4,NOS,DOM,CB50934,-,0.68,5,,0,0,0,0,5,3401,67,0,,,
CABLE TIE 150MM,34010010,30,67. WIRESET ASSY N4,NOS,-,-,0,60,1800,,0,0,0,0,1800,3401,67,0,,,
EARTH BAR SUPPORT_ CB50918,34010166,144,67. WIRESET ASSY N4,NOS,-,CB50918,-,0.5,72,,0,0,0,0,72,3401,67,0,,,
END CAP FOR SP BUSBAR-L,34010016,24,67. WIRESET ASSY N4,NOS,-,-,0,0.16,4,,0,0,0,0,4,3401,67,0,,,
LATCH HOUSING MASS CB50910,34010112,36,67. WIRESET ASSY N4,NOS,DOM,-,-,2.85,103,,0,0,0,0,103,3401,67,0,,,
LATCH SLIDER CB50912,34010113,36,67. WIRESET ASSY N4,NOS,DOM,-,-,3.23,116,,0,0,0,0,116,3401,67,0,,,
LATCH SPRING_XB02800_LNT,34010188,36,67. WIRESET ASSY N4,NOS,DOM,XB02800,-,0.22,8,,0,0,0,0,8,3401,67,0,,,
NEUTRAL BUSBAR SUPPORT CB50383,34010108,144,67. WIRESET ASSY N4,NOS,DOM,CB50383,-,2.93,422,,0,0,0,0,422,3401,67,0,,,
SHIELD KNOB SMALL CB95120,34010121,36,67. WIRESET ASSY N4,NOS,DOM,CB95120,-,4.18,150,,0,0,0,0,150,3401,67,0,,,
SMALL KEY HOLE COVER CB50920 LNT,34010117,144,67. WIRESET ASSY N4,NOS,DOM,CB50920,CB50920,0.58,84,,0,0,0,0,84,3401,67,0,,,
TIE MOUNT SELF ADHESIVE K,34010086,176,67. WIRESET ASSY N4,NOS,-,-,0,0.26,46,,0,0,0,0,46,3401,67,0,,,
D SHAPED GASKET 6X3_1510MM_XA25397XXXX_LNT,34020047,36,67. WIRESET ASSY N4,NOS,DOM,-,-,25.09,903,,0,0,0,0,903,3402,67,0,,,
GASKET FOAM 10X2X10MM,34020024,71.28,67. WIRESET ASSY N4,MTR,DOM,-,-,2.5,178,,0,0,0,0,178,3402,67,0,,,
RUBBER BUSH-XA25400,34020018,72,67. WIRESET ASSY N4,NOS,DOM,-,-,0.5,36,,0,0,0,0,36,3402,67,0,,,
EXTRUSION STRIP 28X13.4X1MTR CB50740754,36010029,9.755,67. WIRESET ASSY N4,MTR,DOM,-,-,39,380,,0,0,0,0,380,3601,67,0,,,
NEUTRAL BAR 10 MOD -CB60906,37030054,36,67. WIRESET ASSY N4,NOS,DOM,-,-,26.45,952,,0,0,0,0,952,3703,67,0,,,
NEUTRAL BAR 9 MOD-CB60905,37030096,36,67. WIRESET ASSY N4,NOS,DOM,-,-,24.5,882,,0,0,0,0,882,3703,67,0,,,
INSULATION TAPE BLUE 1.8CM X 6.5M X 0.125MM,39010012,51.16,67. WIRESET ASSY N4,MTR,-,-,19/10/2014-0--,1.123,57,,0.125,0,0,0,57,3901,67,6.4,,,
SLEEVE MODULE BUSBAR 13W LEGRAND PRINTED,39010027,1,67. WIRESET ASSY N4,NOS,-,-,0,2.79,3,,0,0,0,0,3,3901,67,0,,,
SLEEVE MODULE BUSBAR 9W LEGRAND PRINTED,39010049,28,67. WIRESET ASSY N4,NOS,-,-,0,1.75,49,,0,0,0,0,49,3901,67,0,,,
SLEEVE PVC BLACK 7MM DIA.,39010076,75.2,67. WIRESET ASSY N4,MTR,DOM,-,-,4,301,,0,0,0,0,301,3901,67,0,,,
SLEEVE PVC BLACK 8MM DIA.,39010075,27.12,67. WIRESET ASSY N4,MTR,DOM,-,-,4.75,129,,0,0,0,0,129,3901,67,0,,,
4.6 SQ. MM ROUND CU LUG CCR7016,39090024,4,67. WIRESET ASSY N4,NOS,DOM,-,-,1.6,6,,0,0,0,0,6,3909,67,0,,,
LUGS FORK (Y) TYPE 1.5 SQMM,39090002,33,67. WIRESET ASSY N4,NOS,-,-,0,0.65,21,,0,0,0,0,21,3909,67,0,,,
LUGS PIN TYPE 1.5 SQMM,39090004,1418,67. WIRESET ASSY N4,NOS,DOM,-,0,0.52,737,,0,0,0,0,737,3909,67,0,,,
LUGS RING TYPE 1.5 SQMM,39090005,47,67. WIRESET ASSY N4,NOS,DOM,-,0,0.47,22,,0,0,0,0,22,3909,67,0,,,
SLEEVE PVC BLACK 5MM DIA.,39100007,18.492,67. WIRESET ASSY N4,NOS,DOM,-,-,2.1,39,,0,0,0,0,39,3910,67,0,,,
SLEEVE PVC GREEN 3.5MM DIA.,39100021,18.4,67. WIRESET ASSY N4,MTR,DOM,-,-,1.83,34,,0,0,0,0,34,3910,67,0,,,
LUG RING TYPE 16 SQMM,39110020,3,67. WIRESET ASSY N4,NOS,DOM,-,0,2.1,6,,0,0,0,0,6,3911,67,0,,,
LUG SNAP TYPE 2.5 SQMM,39110025,20,67. WIRESET ASSY N4,NOS,DOM,-,0,1.75,35,,0,0,0,0,35,3911,67,0,,,
POLYBAG 6 X 13 X 200 GAUGE,47020051,1.704,67. WIRESET ASSY N4,KGS,DOM,-,-,138.4,236,,0,0,0,0,236,4702,67,0,,,
POLYBAG 6 X 8 X 200 GAUGE,47020022,8.844,67. WIRESET ASSY N4,KGS,-,-,0,138.4,1224,,0,0,0,0,1224,4702,67,0,,,
POLY ROLL 360 X 200 GUAGE TUBING ROLL,47030002,1.656,67. WIRESET ASSY N4,KGS,-,-,0,143,237,,0,0,0,0,237,4703,67,0,,,
CEMENT SPILL PROTECTOR LABEL-SP32262,47050280,36,67. WIRESET ASSY N4,NOS,DOM,-,-,3.15,113,,0,0,0,0,113,4705,67,0,,,
CEMENT SPILL PROTECTOR_18W SPN_SP32456XC06 (232X455X4.5MM),47050296,36,67. WIRESET ASSY N4,NOS,DOM,SP32456XC06,-,8.97,323,,0,0,0,0,323,4705,67,0,,,
CARTON DOOR 18 WAY_SP32075,47060979,36,67. WIRESET ASSY N4,NOS,-,SP32075,-,9.36,337,,0,0,0,0,337,4706,67,0,,,
CARTON SPN 18W PREMIUM IP43-5PLY-SP32227-500X259X128MM,47061407,36,67. WIRESET ASSY N4,NOS,DOM,-,-,29.8,1073,,0,0,0,0,1073,4706,67,0,,,
PAPER BOARD ANGLE_SP31834_130MM,47061278,144,67. WIRESET ASSY N4,NOS,DOM,-,-,1.3,187,,0,0,0,0,187,4706,67,0,,,
BOPP TAPE BROWN 72X65MTR LNT PRINTED,47150009,130,67. WIRESET ASSY N4,MTR,DOM,-,-,1.144,149,,0.0154,0,0,0,149,4715,67,2,,,
STICKER FOR DB GLAND PLATE - KNOCKOUT REMOVAL METHOD_ SP21489,47170184,36,67. WIRESET ASSY N4,NOS,DOM,-,-,0.5,18,,0,0,0,0,18,4717,67,0,,,
WAY LABEL 10-L,47170024,4,67. WIRESET ASSY N4,NOS,-,-,0,0.51,2,,0,0,0,0,2,4717,67,0,,,
WAY LABEL 14-L,47170027,5,67. WIRESET ASSY N4,NOS,-,-,0,0.31,2,,0,0,0,0,2,4717,67,0,,,
WAY LABEL 4-L,47170031,174,67. WIRESET ASSY N4,NOS,-,-,0,0.23,40,,0,0,0,0,40,4717,67,0,,,
WAY LABEL 6-L,47170032,7,67. WIRESET ASSY N4,NOS,-,-,0,0.31,2,,0,0,0,0,2,4717,67,0,,,
ANTI INSERTION_SP04049,47180019,72,67. WIRESET ASSY N4,NOS,DOM,-,-,0.36,26,,0,0,0,0,26,4718,67,0,,,
ASSEMBLY DESIGNATION & TESTED OK_SP06062,47180080,36,67. WIRESET ASSY N4,NOS,DOM,SP06062,-,0.8,29,,0,0,0,0,29,4718,67,0,,,
CIRCUIT IDENTIFICATION 18 WAY_SP04067,47180084,36,67. WIRESET ASSY N4,NOS,-,SP04067,-,1.52,55,,0,0,0,0,55,4718,67,0,,,
DATE CODING LABEL FOR ASW_SP01237,47180091,36,67. WIRESET ASSY N4,NOS,-,SP01237,-,0.22,8,,0,0,0,0,8,4718,67,0,,,
DB INSTALLATION QR CODE LABEL ST31143,47180100,72,67. WIRESET ASSY N4,NOS,DOM,-,-,0.79,57,,0,0,0,0,57,4718,67,0,,,
EARTH SYMBOL SMALL-SP04048,47180029,144,67. WIRESET ASSY N4,NOS,DOM,SP04048,-,0.24,35,,0,0,0,0,35,4718,67,0,,,
NEUTRAL SYMBOL SMALL-SP04046,47180033,72,67. WIRESET ASSY N4,NOS,DOM,SP04046,-,0.24,17,,0,0,0,0,17,4718,67,0,,,
WIRING DIAGRAM SPN 12-16 WAY-SP31726,47180041,36,67. WIRESET ASSY N4,NOS,DOM,-,-,2.1,76,,0,0,0,0,76,4718,67,0,,,
SILICA GEL 10GM XA00555,47210004,36,67. WIRESET ASSY N4,NOS,DOM,-,-,3.2,115,,0,0,0,0,115,4721,67,0,,,
CFB ROLL SP32553,48090196,144,67. WIRESET ASSY N4,NOS,DOM,-,-,2.4,346,,0,0,0,0,346,4809,67,0,,,
POLYBAG 9 X 13 X 200 GAUGE,48120032,0.75,67. WIRESET ASSY N4,KGS,-,-,0,138.4,104,,0,0,0,0,104,4812,67,0,,,
HINGE SURFACE SMALL_CB70611_PL_EXP,71010723,72,67. WIRESET ASSY N4,NOS,-,-,-,3.2986,237,,0,0,0.92,0,237,7101,67,0,,,
SF-1P FORK COMB 11W BUSBAR_CB71008_PL.,71010568,0.2,67. WIRESET ASSY N4,NOS,DOM,CB71008_PL,-,47.02,9,-,0,1,,0,9,7101,67,0,,,
NEUTRAL SHROUD - 10 MOD_CB50969.,72015939,36,67. WIRESET ASSY N4,NOS,DOM,CB50969.,-,4.7074,169,,0,0.25,0,9,178,7201,67,0,,,
NEUTRAL SHROUD 7 MOD_88MM_CB50966.,72015936,40,67. WIRESET ASSY N4,NOS,DOM,CB50966.,-,3.708,148,,0,0.25,0,10,158,7201,67,0,,,
NEUTRAL SHROUD 8 MOD (96MM) -CB50967.,72015937,40,67. WIRESET ASSY N4,NOS,DOM,CB50967.,-,4.0872,163,,0,0.25,0,10,173,7201,67,0,,,
NEUTRAL SHROUD 9 MOD_CB50968.,72015938,36,67. WIRESET ASSY N4,NOS,DOM,CB50968.,-,4.3973,158,,0,0.25,0,9,167,7201,67,0,,,
SF-CHASSIS SUB ASM SPN 4W_CB96042_FB,73012573,21,67. WIRESET ASSY N4,NOS,DOM,CB96042_FB,-,9.9071,208,-,0,1,,21,229,7301,67,0,,,
SF-BOX SPN 18 WAY IP43_CB95896_PC,74013034,36,67. WIRESET ASSY N4,NOS,DOM,CB95896_PC,-,25.8748,931,-,0,10.87,,391,1322,7401,67,0,,,
SF-CHASSIS SUB ASM SPN 18W_CB96047_PC,74014153,36,67. WIRESET ASSY N4,NOS,DOM,CB96047,-,5.3262,192,-,0,1.55,,56,248,7401,67,0,,,
SF-DOOR SPN 18 WAY IP43_CB70596_PC,74012567,36,67. WIRESET ASSY N4,NOS,-,CB70596_PC,-,104.0726,3747,-,0,7.83,,282,4029,7401,67,0,,,
SF-GLAND PLATE SPN 18 WAY IP43_CB70584_PC,74012555,72,67. WIRESET ASSY N4,NOS,-,CB70584_PC,-,25.7963,1857,-,0,1.78,,128,1985,7401,67,0,,,
SF-SHIELD SPN 18 WAY IP43_CB70590_PC,74012561,36,67. WIRESET ASSY N4,NOS,-,CB70590_PC,-,50.3596,1813,-,0,3.24,,117,1930,7401,67,0,,,
SF-WIRESET KIT DBSPN018DDS/GDS,75014043,20,67. WIRESET ASSY N4,NOS,-,DBSPN018DDS/GDS,-,130.3718,2607,,0,0,0,0,2607,7501,67,0,,,
EXTRUSION STRIP 16.5X4.2X2MTR CB50935953,36010030,14.377,68. CUTTING DEPTT N4,MTR,DOM,-,-,22,316,,0,0,0,0,316,3601,68,0,,,
EXTRUSION STRIP 28X13.4X1MTR CB50740754,36010029,15.108,68. CUTTING DEPTT N4,MTR,DOM,-,-,39,589,,0,0,0,0,589,3601,68,0,,,
SLEEVE MODULE BUSBAR_3MTR STRIP,39100016,0.0002,68. CUTTING DEPTT N4,MTR,DOM,-,-,13.13,0,,0,0,0,0,0,3910,68,0,,,
INSPECTION REPORT (1+1),48060042,5,6A. QA 1 N4,NOS,DOM,-,-,250,1250,,0,0,0,0,1250,4806,6A,0,,,
REJECTION ADVICE 1+2 1/8 SIZE,48060014,6,6A. QA 1 N4,NOS,-,GSCOOS0000142,-,85,510,,0,0,0,0,510,4806,6A,0,,,
INK REDUCER,48090012,20,6A. QA 1 N4,LTR,-,-,0,333,6660,,0,0,0,0,6660,4809,6A,0,,,
COTTON WASTE,49010003,2,6A. QA 1 N4,KGS,-,GSCOOS0000016,-,75,150,,0,0,0,0,150,4901,6A,0,,,
MATERIAL INWARD REGISTER 6Q,48010012,1,QA 3,NOS,DOM,-,-,480,480,,0,0,0,0,480,4801,6C,0,,,
OUTWARD REGISTER 6Q,48010016,1,QA 3,NOS,DOM,-,-,480,480,,0,0,0,0,480,4801,6C,0,,,
PRINTING CHARGES,48010052,5,QA 3,NOS,-,-,-,25,125,,0,0,0,0,125,4801,6C,0,,,
VISITING CARD,48010002,400,QA 3,NOS,-,-,-,2.7,1080,,0,0,0,0,1080,4801,6C,0,,,
